CUSTOMERID,RECENCY,FREQUENCY,MONETARY,R_SCORE,F_SCORE,M_SCORE,SEGMENT
12640,24,3,1149.38,4,4,4,Best Customers
17412,24,7,1150.9,4,5,4,Best Customers
13131,24,3,1023.1,4,3,4,Loyal Customers
13500,24,4,1053.09,4,4,4,Best Customers
14898,24,6,951,4,5,4,Best Customers
15110,24,4,965.5,4,4,4,Best Customers
13447,24,3,1009.26,4,4,4,Best Customers
14948,24,7,864.35,4,5,4,Best Customers
16809,24,5,782.11,4,4,3,Loyal Customers
15584,24,4,689.49,4,4,3,Loyal Customers
16469,24,4,579.96,4,4,3,Loyal Customers
18246,24,2,596.1,4,3,3,Loyal Customers
13558,24,4,528.73,4,4,3,Loyal Customers
13894,24,3,546.62,4,4,3,Loyal Customers
17198,24,3,567.5,4,3,3,Loyal Customers
16804,24,2,509.13,4,3,3,Loyal Customers
13816,24,2,518.39,4,3,3,Loyal Customers
16999,24,2,436.48,4,3,3,Loyal Customers
18006,24,1,444.68,4,1,3,Others
16916,24,2,473.66,4,3,3,Loyal Customers
16008,24,3,403.55,4,3,2,Loyal Customers
14851,24,2,405.63,4,2,2,Others
15269,24,1,408.8,4,2,2,Others
16204,24,1,354.82,4,1,2,Others
13939,24,3,355.82,4,3,2,Loyal Customers
12993,24,4,377.2,4,4,2,Loyal Customers
16855,24,2,318.2,4,2,2,Others
12991,24,2,328.24,4,3,2,Loyal Customers
15967,24,2,337.12,4,3,2,Loyal Customers
15900,24,1,285.68,4,2,2,Others
18059,24,3,239.3,4,3,2,Loyal Customers
13926,24,1,192.95,4,2,1,Others
13449,24,1,214.08,4,2,2,Others
15432,24,1,171.19,4,2,1,Others
17680,24,1,145.3,4,2,1,Others
17896,24,1,152.64,4,2,1,Others
13629,24,11,7727.8,4,5,5,Best Customers
14234,23,4,443.88,4,4,3,Loyal Customers
17461,23,3,469.91,4,3,3,Loyal Customers
14416,23,2,422.46,4,2,3,Others
17330,23,2,363.9,4,3,2,Loyal Customers
13028,23,2,384.3,4,2,2,Others
15287,23,2,349.65,4,2,2,Others
14508,23,2,235.98,4,3,2,Loyal Customers
17080,23,2,246.82,4,3,2,Loyal Customers
13828,23,1,129.35,4,1,1,Others
14362,23,1,130.65,4,2,1,Others
12445,23,1,133.4,4,2,1,Others
15435,23,1,137.66,4,2,1,Others
13160,23,1,91.8,4,1,1,Others
15657,23,1,30,4,1,1,Others
15124,23,2,81.25,4,3,1,Loyal Customers
12477,23,7,12968.32,4,5,5,Best Customers
12753,23,9,19739.89,4,5,5,Best Customers
14796,23,19,6795.15,4,5,5,Best Customers
16558,23,20,6987.24,4,5,5,Best Customers
12567,23,11,8696.16,4,5,5,Best Customers
13001,23,13,9135.8,4,5,5,Best Customers
12481,23,10,4815.6,4,5,5,Best Customers
17716,23,12,5352.85,4,5,5,Best Customers
12539,23,4,5384.51,4,4,5,Best Customers
13871,23,13,5968.25,4,5,5,Best Customers
12449,23,4,3865.27,4,4,5,Best Customers
12749,23,5,3917.86,4,4,5,Best Customers
17613,23,13,4124.89,4,5,5,Best Customers
12747,23,11,4155.21,4,5,5,Best Customers
14060,23,19,4341.92,4,5,5,Best Customers
15867,23,15,3358.55,4,5,5,Best Customers
13815,23,4,3365.08,4,4,5,Best Customers
16626,23,17,3525.62,4,5,5,Best Customers
12647,23,12,3548.1,4,5,5,Best Customers
12562,23,7,3554.22,4,5,5,Best Customers
17001,23,11,3563.55,4,5,5,Best Customers
12406,23,2,3058.22,4,2,5,Others
17183,23,6,3229.71,4,5,5,Best Customers
15529,23,11,2878.77,4,5,5,Best Customers
12356,23,3,2408.16,4,3,5,Loyal Customers
14112,23,8,2583.21,4,5,5,Best Customers
16871,23,6,2588.81,4,5,5,Best Customers
17799,23,10,2605.85,4,5,5,Best Customers
12704,23,8,2193.12,4,5,5,Best Customers
14456,23,9,2264.01,4,5,5,Best Customers
16076,23,9,1931.55,4,5,5,Best Customers
15864,23,7,1982.96,4,5,5,Best Customers
15811,23,6,2002.66,4,4,5,Best Customers
14655,23,4,1766.31,4,4,4,Best Customers
17828,23,4,1775.39,4,4,4,Best Customers
13890,23,10,1778.81,4,5,4,Best Customers
14113,23,6,1806.82,4,5,5,Best Customers
12610,23,5,1829.94,4,4,5,Best Customers
13313,23,5,1462.6,4,4,4,Best Customers
17147,23,4,1569.23,4,4,4,Best Customers
15983,23,4,1357.02,4,4,4,Best Customers
13308,23,3,1276.79,4,3,4,Loyal Customers
16638,23,8,1283.43,4,5,4,Best Customers
17095,23,3,1197.8,4,4,4,Best Customers
14931,23,5,1213.16,4,4,4,Best Customers
15136,23,4,1133.58,4,4,4,Best Customers
16042,23,5,1023.11,4,4,4,Best Customers
15602,23,11,1063.95,4,5,4,Best Customers
16531,23,7,1071.91,4,5,4,Best Customers
16009,23,4,939.51,4,4,4,Best Customers
15563,23,3,942.41,4,3,4,Loyal Customers
13138,23,6,879.19,4,5,4,Best Customers
15506,23,3,745.94,4,4,3,Loyal Customers
16070,23,2,758.99,4,2,3,Others
14332,23,3,776.64,4,3,3,Loyal Customers
17397,23,2,669.83,4,3,3,Loyal Customers
16869,23,4,696.21,4,4,3,Loyal Customers
17985,23,1,620.55,4,1,3,Others
12847,23,1,624.64,4,1,3,Others
17797,23,3,646.13,4,4,3,Loyal Customers
15399,23,3,655.09,4,4,3,Loyal Customers
16298,23,3,598.2,4,3,3,Loyal Customers
14034,23,4,528.49,4,4,3,Loyal Customers
15081,23,5,432.94,4,4,3,Loyal Customers
12931,22,17,38282.21,4,5,5,Best Customers
14641,22,1,72.3,4,2,1,Others
14367,22,17,8576.81,4,5,5,Best Customers
13941,22,7,4867.51,4,5,5,Best Customers
18225,22,12,4964.54,4,5,5,Best Customers
17049,22,9,5150.08,4,5,5,Best Customers
13013,22,13,4344.4,4,5,5,Best Customers
12578,22,2,2614.39,4,3,5,Loyal Customers
14868,22,8,2826.27,4,5,5,Best Customers
13880,22,13,2866.99,4,5,5,Best Customers
14903,22,5,2461.63,4,4,5,Best Customers
12380,22,4,2611.49,4,4,5,Best Customers
13094,22,13,1955.16,4,5,5,Best Customers
13471,22,4,2117.09,4,4,5,Best Customers
16293,22,10,2121.67,4,5,5,Best Customers
18061,22,10,1854.21,4,5,5,Best Customers
14285,22,4,1859.01,4,4,5,Best Customers
16426,22,10,1591.32,4,5,4,Best Customers
17621,22,3,1349.9,4,3,4,Loyal Customers
17063,22,7,1367.4,4,5,4,Best Customers
14434,22,6,1372.8,4,4,4,Best Customers
13305,22,10,1432.42,4,5,4,Best Customers
15530,22,4,1283.8,4,4,4,Best Customers
13516,22,3,1322.93,4,3,4,Loyal Customers
16463,22,6,1154.47,4,5,4,Best Customers
16279,22,3,1182.37,4,4,4,Best Customers
17159,22,3,1215.64,4,4,4,Best Customers
15088,22,2,1079.19,4,3,4,Loyal Customers
16350,22,4,1050.05,4,4,4,Best Customers
15494,22,2,941.96,4,3,4,Loyal Customers
13323,22,5,787.85,4,4,3,Loyal Customers
16511,22,3,818.93,4,3,4,Loyal Customers
15933,22,3,830.46,4,4,4,Best Customers
12603,22,1,739.2,4,1,3,Others
16924,22,3,744.33,4,3,3,Loyal Customers
12427,22,3,765.32,4,3,3,Loyal Customers
13117,22,8,725.35,4,5,3,Loyal Customers
12781,22,4,613.08,4,4,3,Loyal Customers
14342,22,4,621.94,4,4,3,Loyal Customers
17779,22,3,541.24,4,3,3,Loyal Customers
16134,22,2,545.01,4,2,3,Others
14593,22,3,558.75,4,4,3,Loyal Customers
15368,22,1,446.94,4,2,3,Others
14820,22,4,450.55,4,4,3,Loyal Customers
15406,22,3,471.19,4,3,3,Loyal Customers
12391,22,1,396.6,4,2,2,Others
13171,22,3,423.2,4,3,3,Loyal Customers
12498,22,3,368,4,3,2,Loyal Customers
17163,22,2,293.1,4,2,2,Others
13079,22,5,220.1,4,4,2,Loyal Customers
14793,22,1,220.79,4,2,2,Others
13091,22,2,191.85,4,2,1,Others
18034,22,2,192.67,4,3,1,Loyal Customers
13960,22,2,206.1,4,2,1,Others
17760,22,2,207.75,4,3,2,Loyal Customers
17904,22,1,167.51,4,1,1,Others
16414,22,2,126.25,4,3,1,Loyal Customers
17301,22,1,130.18,4,2,1,Others
12618,22,1,136.15,4,1,1,Others
13962,22,2,143.87,4,2,1,Others
17286,22,1,98.86,4,1,1,Others
17650,22,1,109.2,4,2,1,Others
14031,22,20,17283.12,4,5,5,Best Customers
12540,20,17,12054.64,4,5,5,Best Customers
16506,20,2,90.3,4,3,1,Loyal Customers
14415,20,13,5410.69,4,5,5,Best Customers
16931,20,21,3934.59,4,5,5,Best Customers
14525,20,10,3499.64,4,5,5,Best Customers
17758,20,7,3023.57,4,5,5,Best Customers
14739,20,7,3051.04,4,5,5,Best Customers
14282,20,15,3177.7,4,5,5,Best Customers
12597,20,5,3197.26,4,4,5,Best Customers
14159,20,11,3248.38,4,5,5,Best Customers
13988,20,7,3309.76,4,5,5,Best Customers
16905,20,7,2830.51,4,5,5,Best Customers
16710,20,9,1949.91,4,5,5,Best Customers
14502,20,11,2046.14,4,5,5,Best Customers
17738,20,4,1656.65,4,4,4,Best Customers
15906,20,7,1486.95,4,5,4,Best Customers
14595,20,6,1539.18,4,4,4,Best Customers
14116,20,5,1272.62,4,4,4,Best Customers
14477,20,4,1309.6,4,4,4,Best Customers
16762,20,3,1180.04,4,3,4,Loyal Customers
13118,20,6,1205.37,4,5,4,Best Customers
15426,20,5,1254.13,4,4,4,Best Customers
16464,20,3,1084.83,4,4,4,Best Customers
16899,20,6,1137.58,4,4,4,Best Customers
15745,20,4,1051.71,4,4,4,Best Customers
16533,20,3,923.19,4,4,4,Best Customers
14359,20,3,871.38,4,3,4,Loyal Customers
15533,20,4,797.51,4,4,3,Loyal Customers
16513,20,4,809.79,4,4,3,Loyal Customers
13212,20,3,738.63,4,3,3,Loyal Customers
14075,20,3,739.82,4,3,3,Loyal Customers
13200,20,4,766.95,4,4,3,Loyal Customers
17425,20,2,666.27,4,2,3,Others
16212,20,2,677.14,4,2,3,Others
14553,20,5,722.22,4,4,3,Loyal Customers
17387,20,2,630.09,4,3,3,Loyal Customers
14664,20,2,568.11,4,2,3,Others
12778,20,6,469.15,4,5,3,Loyal Customers
17555,20,2,408.93,4,3,2,Loyal Customers
15963,20,2,420.68,4,2,3,Others
14950,20,1,357.28,4,2,2,Others
13427,20,3,362.22,4,3,2,Loyal Customers
14157,20,3,363.92,4,3,2,Loyal Customers
16399,20,2,365.42,4,3,2,Loyal Customers
15919,20,2,385.56,4,3,2,Loyal Customers
18127,20,3,319.85,4,3,2,Loyal Customers
17384,20,2,336.4,4,3,2,Loyal Customers
18040,20,2,348.7,4,2,2,Others
12702,20,1,219,4,1,2,Others
13565,20,2,219.37,4,3,2,Loyal Customers
13142,20,1,235.27,4,1,2,Others
17636,20,1,251.72,4,1,2,Others
18110,20,1,193.5,4,2,1,Others
14052,20,1,205.05,4,1,1,Others
14881,20,1,164.2,4,1,1,Others
16411,20,2,183.68,4,3,1,Loyal Customers
15988,20,1,135.19,4,1,1,Others
15850,20,2,137.05,4,3,1,Loyal Customers
14860,20,1,96.12,4,2,1,Others
16784,20,1,107.6,4,2,1,Others
17561,20,1,124.17,4,2,1,Others
16666,20,1,32.1,4,1,1,Others
13832,20,1,52.2,4,1,1,Others
13090,20,15,8766.13,4,5,5,Best Customers
14194,19,21,10291.44,4,5,5,Best Customers
14300,19,1,33,4,1,1,Others
15093,19,7,3903.9,4,5,5,Best Customers
13756,19,15,4716.56,4,5,5,Best Customers
15738,19,16,3680.32,4,5,5,Best Customers
16242,19,7,3326.11,4,5,5,Best Customers
15676,19,3,2824.58,4,4,5,Best Customers
14702,19,17,2935.56,4,5,5,Best Customers
15373,19,12,2392.81,4,5,5,Best Customers
15527,19,8,2265.54,4,5,5,Best Customers
13971,19,8,2269.16,4,5,5,Best Customers
15671,19,7,2282.73,4,5,5,Best Customers
14030,19,8,1989.92,4,5,5,Best Customers
12856,19,6,2028.66,4,5,5,Best Customers
15105,19,6,2081.69,4,4,5,Best Customers
16379,19,4,1869.94,4,4,5,Best Customers
15179,19,5,1636.81,4,4,4,Best Customers
12349,19,1,1668.75,4,2,4,Others
17625,19,4,1696.87,4,4,4,Best Customers
13862,19,8,1738.44,4,5,4,Best Customers
14482,19,6,1564.07,4,4,4,Best Customers
16369,19,3,1287.51,4,3,4,Loyal Customers
13246,19,6,1293,4,4,4,Best Customers
15681,19,6,1305.88,4,5,4,Best Customers
18080,19,2,1231.5,4,3,4,Loyal Customers
12462,19,2,1076.07,4,3,4,Loyal Customers
14447,19,5,1112.35,4,4,4,Best Customers
13282,19,4,1115.43,4,4,4,Best Customers
15500,19,4,979.52,4,4,4,Best Customers
13823,19,2,889.56,4,3,4,Loyal Customers
17227,19,6,837.8,4,5,4,Best Customers
15132,19,5,745.03,4,4,3,Loyal Customers
17100,19,2,757.1,4,3,3,Loyal Customers
17006,19,4,757.78,4,4,3,Loyal Customers
14449,19,4,675.88,4,4,3,Loyal Customers
14198,19,4,629.4,4,4,3,Loyal Customers
12658,19,1,638.89,4,2,3,Others
15645,19,1,583.29,4,1,3,Others
16139,19,3,533.83,4,3,3,Loyal Customers
12504,19,3,537.95,4,4,3,Loyal Customers
13167,19,4,542.74,4,4,3,Loyal Customers
15274,19,2,567.43,4,2,3,Others
13430,19,2,487.53,4,3,3,Loyal Customers
12795,19,1,430.48,4,2,3,Others
17664,19,2,353.58,4,3,2,Loyal Customers
13673,19,2,384.79,4,3,2,Loyal Customers
12904,19,2,387.32,4,3,2,Loyal Customers
15115,19,1,289.35,4,1,2,Others
17432,19,2,311.09,4,3,2,Loyal Customers
15163,19,2,260.3,4,3,2,Loyal Customers
16366,19,1,264.3,4,1,2,Others
13739,19,1,216.9,4,1,2,Others
15567,19,1,174.49,4,2,1,Others
17253,19,1,177.31,4,2,1,Others
17010,19,1,151.68,4,1,1,Others
14551,19,2,158.65,4,3,1,Loyal Customers
12984,19,1,97.5,4,1,1,Others
15857,19,1,111.6,4,1,1,Others
16406,19,1,119.86,4,2,1,Others
13189,19,1,30,4,1,1,Others
15159,19,30,15597.5,4,5,5,Best Customers
16956,18,1,293.5,4,2,2,Others
13569,18,2,306.62,4,3,2,Loyal Customers
15699,18,1,285.35,4,1,2,Others
15634,18,1,233.35,4,1,2,Others
16330,18,3,245.16,4,3,2,Loyal Customers
12586,18,1,194.06,4,2,1,Others
14768,18,3,216.2,4,3,2,Loyal Customers
18274,18,2,159.8,4,3,1,Loyal Customers
13322,18,1,166.68,4,1,1,Others
17155,18,2,189.1,4,3,1,Loyal Customers
13986,18,1,150.06,4,1,1,Others
17297,18,1,113.8,4,2,1,Others
12920,18,1,117.8,4,1,1,Others
17600,18,1,118.85,4,1,1,Others
18249,18,1,57.48,4,2,1,Others
13403,18,1,75,4,2,1,Others
13319,18,26,10362.45,4,5,5,Best Customers
14051,18,23,15486.55,4,5,5,Best Customers
16422,18,50,25896.58,4,5,5,Best Customers
16532,18,3,6374.4,4,3,5,Loyal Customers
18139,18,6,7320,4,5,5,Best Customers
14505,18,8,5317.46,4,5,5,Best Customers
12656,18,5,3940.21,4,4,5,Best Customers
14329,18,7,4340.8,4,5,5,Best Customers
15150,18,10,4350.81,4,5,5,Best Customers
12490,18,10,4711.99,4,5,5,Best Customers
16722,18,13,3362.71,4,5,5,Best Customers
14422,18,6,3438.56,4,5,5,Best Customers
17238,18,17,3473.53,4,5,5,Best Customers
15845,18,8,3508.85,4,5,5,Best Customers
16107,18,7,3204.16,4,5,5,Best Customers
15796,18,8,2647.02,4,5,5,Best Customers
17659,18,12,2736.3,4,5,5,Best Customers
12483,18,8,2251.04,4,5,5,Best Customers
12584,18,9,2318.23,4,5,5,Best Customers
14262,18,8,2318.53,4,5,5,Best Customers
16128,18,5,1743.18,4,4,4,Best Customers
14506,18,5,1849.6,4,4,5,Best Customers
14515,18,6,1873.64,4,5,5,Best Customers
13456,18,6,1591.8,4,5,4,Best Customers
16979,18,6,1649.87,4,5,4,Best Customers
16474,18,8,1708.53,4,5,4,Best Customers
17590,18,3,1348.03,4,3,4,Loyal Customers
16748,18,5,1405.4,4,4,4,Best Customers
13924,18,6,1449.21,4,5,4,Best Customers
17073,18,4,1283.43,4,4,4,Best Customers
14297,18,4,1157.37,4,4,4,Best Customers
15497,18,2,1168.6,4,3,4,Loyal Customers
15116,18,4,1230.43,4,4,4,Best Customers
17519,18,6,1239.9,4,5,4,Best Customers
16929,18,7,1102.65,4,5,4,Best Customers
17500,18,3,1138,4,3,4,Loyal Customers
14129,18,5,1056.9,4,4,4,Best Customers
12775,18,6,1067.04,4,5,4,Best Customers
12936,18,4,992.95,4,4,4,Best Customers
16376,18,2,804.94,4,3,3,Loyal Customers
17075,18,4,808.1,4,4,3,Loyal Customers
13681,18,4,811.72,4,4,4,Best Customers
13363,18,2,812.44,4,3,4,Loyal Customers
15977,18,2,813.61,4,3,4,Loyal Customers
15965,18,4,734.99,4,4,3,Loyal Customers
16164,18,3,738.88,4,4,3,Loyal Customers
14657,18,4,776.07,4,4,3,Loyal Customers
13499,18,5,781.87,4,4,3,Loyal Customers
13940,18,4,675.88,4,4,3,Loyal Customers
15525,18,3,686.11,4,3,3,Loyal Customers
13238,18,4,700.73,4,4,3,Loyal Customers
16261,18,4,663.61,5,4,3,Loyal Customers
17759,18,3,607.96,5,3,3,Loyal Customers
16311,18,2,531.62,5,3,3,Loyal Customers
12465,18,2,536.05,5,3,3,Loyal Customers
14467,18,4,548.02,5,4,3,Loyal Customers
17360,18,3,492.56,5,3,3,Loyal Customers
16352,18,2,448.72,5,3,3,Loyal Customers
16811,18,2,453.85,5,2,3,Others
17453,18,2,472.5,5,2,3,Others
17371,18,3,403.22,5,3,2,Loyal Customers
15877,18,2,378.83,5,2,2,Others
13247,18,4,379.02,5,4,2,Loyal Customers
14424,18,1,322.08,5,1,2,Others
13502,17,3,197.8,5,4,1,Loyal Customers
14581,17,1,73.4,5,1,1,Others
15640,17,15,11253.46,5,5,5,Best Customers
12557,17,5,11909.36,5,4,5,Best Customers
16133,17,36,12917.15,5,5,5,Best Customers
13969,17,19,8332.17,5,5,5,Best Customers
14733,17,13,9197.16,5,5,5,Best Customers
17809,17,12,5284.53,5,5,5,Best Customers
13018,17,28,5834.12,5,5,5,Best Customers
14049,17,4,4695.74,5,4,5,Best Customers
13139,17,7,4717.98,5,5,5,Best Customers
14189,17,14,3550.6,5,5,5,Best Customers
16670,17,12,3574.9,5,5,5,Best Customers
12955,17,10,3789.98,5,5,5,Best Customers
17725,17,11,3025.46,5,5,5,Best Customers
13448,17,7,3322.95,5,5,5,Best Customers
14099,17,11,2628.48,5,5,5,Best Customers
13742,17,12,2901.14,5,5,5,Best Customers
13174,17,3,2397.14,5,4,5,Best Customers
16255,17,8,2136.13,5,5,5,Best Customers
13831,17,6,2181.98,5,5,5,Best Customers
15993,17,7,2187.63,5,5,5,Best Customers
12619,17,9,2210.6,5,5,5,Best Customers
17700,17,4,2288.18,5,4,5,Best Customers
17530,17,10,1945.95,5,5,5,Best Customers
14334,17,8,2005.45,5,5,5,Best Customers
13644,17,4,2013.46,5,4,5,Best Customers
14493,17,5,2129.7,5,4,5,Best Customers
14216,17,4,1756.58,5,4,4,Best Customers
16954,17,9,1798.4,5,5,5,Best Customers
17469,17,5,1834.17,5,4,5,Best Customers
12948,17,7,1899.65,5,5,5,Best Customers
17463,17,5,1643.56,5,4,4,Best Customers
15814,17,5,1676.61,5,4,4,Best Customers
17554,17,5,1571.32,5,4,4,Best Customers
16201,17,5,1580.05,5,4,4,Best Customers
16790,17,6,1362.88,5,5,4,Best Customers
16660,17,5,1263.73,5,4,4,Best Customers
16066,17,5,1277.34,5,4,4,Best Customers
15916,17,8,1304.95,5,5,4,Best Customers
15398,17,2,1210.09,5,3,4,Loyal Customers
14744,17,6,1076.03,5,5,4,Best Customers
16079,17,3,1134.44,5,3,4,Loyal Customers
14336,17,4,1027.13,5,4,4,Best Customers
13350,17,2,953.32,5,3,4,Loyal Customers
16653,17,2,1001.68,5,3,4,Loyal Customers
17135,17,7,847.97,5,5,4,Best Customers
16020,17,3,762.13,5,3,3,Loyal Customers
15743,17,4,773.18,5,4,3,Loyal Customers
17034,17,3,704.66,5,4,3,Loyal Customers
12723,17,5,634.91,5,4,3,Loyal Customers
16900,17,3,656.79,5,3,3,Loyal Customers
16185,17,2,497.81,5,3,3,Loyal Customers
14675,17,1,523.74,5,2,3,Others
17290,17,2,439.34,5,3,3,Loyal Customers
14205,17,3,448.2,5,3,3,Loyal Customers
16600,17,6,462.02,5,5,3,Loyal Customers
12452,17,2,406.73,5,3,2,Loyal Customers
14912,17,2,351.85,5,2,2,Others
16500,17,6,370.74,5,5,2,Loyal Customers
13899,17,2,378.32,5,2,2,Others
14335,17,2,342.25,5,3,2,Loyal Customers
16343,17,2,293.9,5,2,2,Others
15901,17,3,260.33,5,4,2,Loyal Customers
15949,17,2,280,5,3,2,Loyal Customers
15393,17,2,193.26,5,3,1,Loyal Customers
17254,16,2,182.08,5,3,1,Loyal Customers
13638,16,1,102.78,5,1,1,Others
14785,16,1,30,5,2,1,Others
15428,16,1,57.9,5,1,1,Others
16482,16,1,89.4,5,1,1,Others
15482,16,16,10978.7,5,5,5,Best Customers
14607,16,16,13765.76,5,5,5,Best Customers
12476,16,12,6494.18,5,5,5,Best Customers
14056,16,23,7229.59,5,5,5,Best Customers
15502,16,13,8664.51,5,5,5,Best Customers
16523,16,21,8945.63,5,5,5,Best Customers
14709,16,13,4750.9,5,5,5,Best Customers
15005,16,28,4862.41,5,5,5,Best Customers
12705,16,9,5869.53,5,5,5,Best Customers
15187,16,17,4300.92,5,5,5,Best Customers
17975,16,14,4352.16,5,5,5,Best Customers
17133,16,7,4694.24,5,5,5,Best Customers
14277,16,3,3704.17,5,3,5,Loyal Customers
15034,16,8,3748.64,5,5,5,Best Customers
16326,16,14,3007.78,5,5,5,Best Customers
16570,16,10,3231.22,5,5,5,Best Customers
15632,16,9,2843.62,5,5,5,Best Customers
12388,16,6,2357.26,5,4,5,Best Customers
12913,16,5,2257.19,5,4,5,Best Customers
14640,16,7,1959.72,5,5,5,Best Customers
15750,16,8,2032.88,5,5,5,Best Customers
14825,16,12,2116.93,5,5,5,Best Customers
15594,16,5,1590.48,5,4,4,Best Customers
16966,16,7,1669.09,5,5,4,Best Customers
13588,16,8,1689.54,5,5,4,Best Customers
18188,16,3,1705.88,5,3,4,Loyal Customers
15270,16,7,1391.79,5,5,4,Best Customers
16016,16,8,1406.98,5,5,4,Best Customers
18161,16,5,1421.31,5,4,4,Best Customers
17228,16,8,1446.26,5,5,4,Best Customers
17451,16,7,1450.44,5,5,4,Best Customers
12937,16,4,1280.32,5,4,4,Best Customers
16173,16,6,1324.74,5,5,4,Best Customers
13995,16,5,1239.41,5,4,4,Best Customers
16271,16,5,1106.05,5,4,4,Best Customers
14591,16,4,1010.73,5,4,4,Best Customers
12494,16,7,1063.9,5,5,4,Best Customers
14698,16,5,1071.17,5,4,4,Best Customers
15858,16,5,1072.82,5,4,4,Best Customers
17481,16,4,1009.55,5,4,4,Best Customers
15910,16,8,905.41,5,5,4,Best Customers
17727,16,1,918.55,5,1,4,Others
13719,16,5,919.48,5,4,4,Best Customers
18130,16,3,799.85,5,3,3,Loyal Customers
12421,16,4,695.06,5,4,3,Loyal Customers
14756,16,1,616.56,5,2,3,Others
17323,16,7,591.28,5,5,3,Loyal Customers
16566,16,5,539.78,5,4,3,Loyal Customers
14805,16,4,546.4,5,4,3,Loyal Customers
16157,16,3,559.25,5,3,3,Loyal Customers
14539,16,2,437.52,5,2,3,Others
16892,16,5,455.72,5,4,3,Loyal Customers
16885,16,3,415.7,5,4,2,Loyal Customers
17345,16,4,382.42,5,4,2,Loyal Customers
16616,16,2,390.4,5,3,2,Loyal Customers
16824,16,2,390.6,5,3,2,Loyal Customers
14987,16,2,326.4,5,3,2,Loyal Customers
15725,16,1,349.31,5,1,2,Others
17458,16,1,288.08,5,2,2,Others
13277,16,4,258.4,5,4,2,Loyal Customers
17767,16,1,262.02,5,1,2,Others
17247,16,1,271.16,5,1,2,Others
16596,16,2,234.55,5,3,2,Loyal Customers
16189,16,2,215.48,5,3,2,Loyal Customers
12681,15,22,12130.86,5,5,5,Best Customers
16856,15,1,35.4,5,2,1,Others
15382,15,5,4877.01,5,4,5,Best Customers
13050,15,17,5106.71,5,5,5,Best Customers
16161,15,20,5231.61,5,5,5,Best Customers
17757,15,30,4477.17,5,5,5,Best Customers
17491,15,10,3194.27,5,5,5,Best Customers
13437,15,7,3239.54,5,5,5,Best Customers
12438,15,2,2700.17,5,2,5,Others
16327,15,6,2894.1,5,5,5,Best Customers
16401,15,12,2613.49,5,5,5,Best Customers
12912,15,5,1641.9,5,4,4,Best Customers
17813,15,5,1516.46,5,4,4,Best Customers
17870,15,12,1523.8,5,5,4,Best Customers
13149,15,4,1375.46,5,4,4,Best Customers
13048,15,4,1425.14,5,4,4,Best Customers
16719,15,7,1445.95,5,5,4,Best Customers
15737,15,8,1078.96,5,5,4,Best Customers
13184,15,11,1109.98,5,5,4,Best Customers
15134,15,8,1119.95,5,5,4,Best Customers
13860,15,5,1121.06,5,4,4,Best Customers
17562,15,7,952.08,5,5,4,Best Customers
17302,15,5,952.86,5,4,4,Best Customers
15793,15,3,965.61,5,3,4,Loyal Customers
15117,15,5,997.34,5,4,4,Best Customers
12620,15,3,1002.23,5,3,4,Loyal Customers
17348,15,5,737.27,5,4,3,Loyal Customers
17624,15,2,704.94,5,3,3,Loyal Customers
13525,15,2,628.78,5,2,3,Others
17883,15,4,568.74,5,4,3,Loyal Customers
14710,15,4,513.06,5,4,3,Loyal Customers
17329,15,2,523.11,5,3,3,Loyal Customers
17557,15,3,474.2,5,4,3,Loyal Customers
17232,15,2,397.61,5,3,2,Loyal Customers
13579,15,2,426.24,5,3,3,Loyal Customers
13589,15,2,359.25,5,3,2,Loyal Customers
15186,15,2,381.05,5,3,2,Loyal Customers
13332,15,1,330.62,5,1,2,Others
14703,15,1,271.29,5,1,2,Others
15872,15,2,282.52,5,3,2,Loyal Customers
17385,15,1,220.64,5,2,2,Others
14946,15,1,100.9,5,1,1,Others
13978,15,2,117.51,5,2,1,Others
14966,15,1,121.38,5,1,1,Others
12531,15,1,124.37,5,1,1,Others
17243,15,26,8112.26,5,5,5,Best Customers
16923,13,21,6665.5,5,5,5,Best Customers
16024,13,1,117,5,1,1,Others
14547,13,8,3363.67,5,5,5,Best Customers
17769,13,10,3635.34,5,5,5,Best Customers
15514,13,11,3837.63,5,5,5,Best Customers
16592,13,14,3177.86,5,5,5,Best Customers
17365,13,8,3288.1,5,5,5,Best Customers
17231,13,10,2742.58,5,5,5,Best Customers
15443,13,7,2927.51,5,5,5,Best Customers
15861,13,8,2281.33,5,5,5,Best Customers
15351,13,7,1906.96,5,5,5,Best Customers
16407,13,10,2036.74,5,5,5,Best Customers
18145,13,4,2107.8,5,4,5,Best Customers
16942,13,9,1830.57,5,5,5,Best Customers
13571,13,12,1405.92,5,5,4,Best Customers
14859,13,4,1262.96,5,4,4,Best Customers
15009,13,3,1153.97,5,3,4,Loyal Customers
13610,13,7,1020.76,5,5,4,Best Customers
15987,13,5,928.42,5,4,4,Best Customers
15436,13,3,944.45,5,3,4,Loyal Customers
15747,13,3,946.64,5,3,4,Loyal Customers
13782,13,6,852.9,5,5,4,Best Customers
17236,13,6,795.24,5,5,3,Loyal Customers
14577,13,4,847.41,5,4,4,Best Customers
16877,13,6,767.92,5,4,3,Loyal Customers
17411,13,3,718.22,5,4,3,Loyal Customers
17812,13,4,618.78,5,4,3,Loyal Customers
18156,13,2,619.58,5,2,3,Others
